,area,total,men,women,household,date
6318,阿倍野区,108343,58376,49967,50766,2017-01-01
6319,西成区,110660,46766,63894,69105,2017-01-01
6320,鶴見区,111665,58158,53507,46809,2017-01-01
6321,生野区,129722,67326,62396,64482,2017-01-01
6322,東淀川区,175406,89074,86332,93971,2017-01-01
6323,城東区,165550,86812,78738,77602,2017-01-01
6324,旭区,91326,47846,43480,43898,2017-01-01
6325,西淀川区,95304,48408,46896,43392,2017-02-01
6326,北区,126541,65391,61150,76025,2017-02-01
6327,都島区,105844,54739,51105,52801,2017-02-01
6328,福島区,73660,38901,34759,38434,2017-02-01
6329,大阪市,2702455,1395317,1307138,1375648,2017-02-01
6330,中央区,95598,50975,44623,60824,2017-02-01
6331,西区,96175,50900,45275,54490,2017-02-01
6332,港区,81314,41534,39780,40377,2017-02-01
6333,大正区,64524,33018,31506,29340,2017-02-01
6334,天王寺区,77571,41525,36046,39004,2017-02-01
6335,浪速区,71356,35132,36224,48973,2017-02-01
6336,此花区,66351,33949,32402,30985,2017-02-01
6337,淀川区,178052,89728,88324,96487,2017-02-01
6338,東成区,80974,42218,38756,40570,2017-02-01
6339,東淀川区,175312,89030,86282,93942,2017-02-01
6340,西成区,110612,46745,63867,69093,2017-02-01
6341,平野区,195413,102830,92583,89728,2017-02-01
6342,住吉区,153530,81776,71754,71898,2017-02-01
6343,住之江区,122037,63434,58603,57495,2017-02-01
6344,東住吉区,126082,66743,59339,58270,2017-02-01
6345,鶴見区,111603,58145,53458,46787,2017-02-01
6346,城東区,165511,86805,78706,77641,2017-02-01
6347,旭区,91218,47761,43457,43889,2017-02-01
6348,生野区,129564,67260,62304,64452,2017-02-01
6349,阿倍野区,108309,58370,49939,50751,2017-02-01
6350,西区,96301,50924,45377,54562,2017-03-01
6351,天王寺区,77661,41570,36091,39046,2017-03-01
6352,大正区,64489,33006,31483,29353,2017-03-01
6353,港区,81262,41483,39779,40373,2017-03-01
6354,中央区,95603,50965,44638,60842,2017-03-01
6355,浪速区,71365,35172,36193,48999,2017-03-01
6356,福島区,73651,38893,34758,38409,2017-03-01
6357,都島区,105919,54785,51134,52857,2017-03-01
6358,北区,126752,65507,61245,76144,2017-03-01
6359,大阪市,2702242,1395241,1307001,1376202,2017-03-01
6360,此花区,66277,33903,32374,30962,2017-03-01
6361,西淀川区,95262,48389,46873,43385,2017-03-01
6362,鶴見区,111646,58157,53489,46817,2017-03-01
6363,東淀川区,175289,89008,86281,93980,2017-03-01
6364,平野区,195271,102791,92480,89721,2017-03-01
6365,東住吉区,126110,66788,59322,58303,2017-03-01
6366,住吉区,153366,81694,71672,71809,2017-03-01
6367,住之江区,121964,63390,58574,57501,2017-03-01
6368,阿倍野区,108303,58369,49934,50770,2017-03-01
6369,西成区,110477,46684,63793,69054,2017-03-01
6370,城東区,165598,86856,78742,77744,2017-03-01
6371,旭区,91069,47690,43379,43862,2017-03-01
6372,生野区,129500,67233,62267,64477,2017-03-01
6373,東成区,81031,42250,38781,40688,2017-03-01
6374,淀川区,178076,89734,88342,96544,2017-03-01
6375,浪速区,71668,35306,36362,49290,2017-04-01
6376,天王寺区,77790,41690,36100,39174,2017-04-01
6377,大正区,64459,32988,31471,29428,2017-04-01
6378,港区,81210,41456,39754,40478,2017-04-01
6379,西区,96532,51103,45429,54845,2017-04-01
6380,此花区,66317,33906,32411,31064,2017-04-01
6381,福島区,73839,39030,34809,38675,2017-04-01
6382,都島区,106083,54949,51134,53173,2017-04-01
6383,北区,127397,65876,61521,76722,2017-04-01
6384,西淀川区,95323,48407,46916,43553,2017-04-01
6385,中央区,95766,51111,44655,61029,2017-04-01
6386,淀川区,178330,89904,88426,97074,2017-04-01
6387,大阪市,2704557,1397063,1307494,1381773,2017-04-01
6388,東成区,81324,42416,38908,41074,2017-04-01
6389,西成区,110458,46685,63773,69174,2017-04-01
6390,平野区,195118,102733,92385,89979,2017-04-01
6391,東住吉区,126077,66799,59278,58429,2017-04-01
6392,住吉区,153199,81654,71545,71908,2017-04-01
6393,住之江区,121979,63435,58544,57636,2017-04-01
6394,東淀川区,175552,89204,86348,94571,2017-04-01
6395,鶴見区,111539,58141,53398,46919,2017-04-01
6396,城東区,165833,86974,78859,78132,2017-04-01
6397,旭区,91037,47706,43331,43975,2017-04-01
6398,生野区,129360,67162,62198,64639,2017-04-01
6399,阿倍野区,108367,58428,49939,50832,2017-04-01
6400,浪速区,72090,35583,36507,49669,2017-05-01
6401,天王寺区,78108,41867,36241,39401,2017-05-01
6402,大正区,64483,33014,31469,29519,2017-05-01
6403,港区,81196,41461,39735,40530,2017-05-01
6404,西区,96871,51315,45556,55194,2017-05-01
6405,此花区,66328,33902,32426,31128,2017-05-01
6406,福島区,73873,39036,34837,38752,2017-05-01
6407,都島区,106123,54990,51133,53302,2017-05-01
6408,北区,128170,66249,61921,77261,2017-05-01
6409,西淀川区,95390,48444,46946,43677,2017-05-01
6410,中央区,96086,51268,44818,61350,2017-05-01
6411,大阪市,2709167,1399551,1309616,1387200,2017-05-01
6412,淀川区,178723,90159,88564,97495,2017-05-01
6413,東成区,81701,42610,39091,41416,2017-05-01
6414,東淀川区,175716,89315,86401,94868,2017-05-01
6415,西成区,110743,46781,63962,69495,2017-05-01
6416,平野区,195174,102767,92407,90214,2017-05-01
6417,住吉区,153224,81693,71531,72014,2017-05-01
6418,住之江区,121927,63391,58536,57708,2017-05-01
6419,東住吉区,126200,66866,59334,58575,2017-05-01
6420,鶴見区,111508,58170,53338,46945,2017-05-01
6421,城東区,166078,87088,78990,78358,2017-05-01
6422,旭区,91090,47737,43353,44083,2017-05-01
6423,生野区,129800,67346,62454,65186,2017-05-01
6424,阿倍野区,108565,58499,50066,51060,2017-05-01
6425,鶴見区,111568,58243,53325,47087,2017-07-01
6426,生野区,129688,67272,62416,65245,2017-07-01
6427,旭区,91058,47722,43336,44097,2017-07-01
6428,城東区,166122,87115,79007,78390,2017-07-01
6429,阿倍野区,108636,58548,50088,51137,2017-07-01
6430,東成区,81776,42650,39126,41556,2017-07-01
6431,住吉区,153448,81794,71654,72345,2017-07-01
6432,東住吉区,126191,66855,59336,58649,2017-07-01
6433,平野区,195097,102739,92358,90423,2017-07-01
6434,西成区,110551,46712,63839,69410,2017-07-01
6435,住之江区,121808,63323,58485,57773,2017-07-01
6436,東淀川区,175708,89304,86404,94983,2017-07-01
6437,西淀川区,95416,48506,46910,43794,2017-07-01
6438,大阪市,2710672,1400418,1310254,1390179,2017-07-01
6439,淀川区,178815,90132,88683,97743,2017-07-01
6440,北区,128786,66527,62259,77671,2017-07-01
6441,都島区,106177,55054,51123,53446,2017-07-01
6442,此花区,66264,33885,32379,31166,2017-07-01
6443,中央区,96175,51344,44831,61478,2017-07-01
6444,福島区,74126,39167,34959,38959,2017-07-01
6445,港区,81169,41457,39712,40540,2017-07-01
6446,大正区,64437,33000,31437,29566,2017-07-01
6447,天王寺区,78242,41928,36314,39516,2017-07-01
6448,浪速区,72202,35636,36566,49772,2017-07-01
6449,西区,97212,51505,45707,55433,2017-07-01
6450,港区,81145,41432,39713,40543,2017-08-01
6451,浪速区,72313,35707,36606,49890,2017-08-01
6452,天王寺区,78304,41974,36330,39578,2017-08-01
6453,大正区,64431,32977,31454,29600,2017-08-01
6454,西区,97362,51589,45773,55523,2017-08-01
6455,大阪市,2711702,1400978,1310724,1391348,2017-08-01
6456,福島区,74225,39218,35007,39006,2017-08-01
6457,都島区,106311,55109,51202,53575,2017-08-01
6458,北区,129029,66626,62403,77806,2017-08-01
6459,西淀川区,95457,48524,46933,43884,2017-08-01
6460,中央区,96259,51392,44867,61505,2017-08-01
6461,淀川区,178921,90169,88752,97850,2017-08-01
6462,此花区,66328,33932,32396,31239,2017-08-01
6463,東成区,81843,42673,39170,41627,2017-08-01
6464,生野区,129691,67306,62385,65273,2017-08-01
6465,旭区,91047,47723,43324,44092,2017-08-01
6466,城東区,166163,87157,79006,78434,2017-08-01
6467,鶴見区,111598,58275,53323,47078,2017-08-01
6468,阿倍野区,108549,58531,50018,51098,2017-08-01
6469,住之江区,121794,63303,58491,57790,2017-08-01
6470,西成区,110544,46697,63847,69444,2017-08-01
6471,住吉区,153454,81828,71626,72381,2017-08-01
6472,東住吉区,126209,66834,59375,58684,2017-08-01
6473,平野区,195063,102743,92320,90489,2017-08-01
6474,東淀川区,175662,89259,86403,94959,2017-08-01
6475,天王寺区,78342,41990,36352,39586,2017-09-01
6476,大正区,64393,32967,31426,29587,2017-09-01
6477,港区,81101,41434,39667,40528,2017-09-01
6478,西区,97505,51636,45869,55576,2017-09-01
6479,大阪市,2712156,1401264,1310892,1392167,2017-09-01
6480,此花区,66291,33876,32415,31278,2017-09-01
6481,福島区,74324,39286,35038,39053,2017-09-01
6482,都島区,106411,55151,51260,53698,2017-09-01
6483,北区,129317,66752,62565,77958,2017-09-01
6484,浪速区,72286,35670,36616,49878,2017-09-01
6485,中央区,96347,51432,44915,61554,2017-09-01
6486,西淀川区,95521,48555,46966,43979,2017-09-01
6487,旭区,91047,47727,43320,44091,2017-09-01
6488,東淀川区,175717,89287,86430,95067,2017-09-01
6489,東成区,81848,42692,39156,41664,2017-09-01
6490,生野区,129628,67310,62318,65261,2017-09-01
6491,城東区,166215,87185,79030,78465,2017-09-01
6492,鶴見区,111572,58285,53287,47074,2017-09-01
6493,阿倍野区,108585,58532,50053,51108,2017-09-01
6494,住之江区,121676,63244,58432,57772,2017-09-01
6495,住吉区,153376,81768,71608,72362,2017-09-01
6496,東住吉区,126170,66842,59328,58735,2017-09-01
6497,平野区,194996,102732,92264,90537,2017-09-01
6498,西成区,110450,46693,63757,69400,2017-09-01
6499,淀川区,179038,90218,88820,97956,2017-09-01
6500,天王寺区,78372,41995,36377,39604,2017-10-01
6501,大正区,64355,32958,31397,29561,2017-10-01
6502,西区,97667,51748,45919,55644,2017-10-01
6503,中央区,96438,51487,44951,61558,2017-10-01
6504,港区,81065,41438,39627,40505,2017-10-01
6505,福島区,74381,39313,35068,39069,2017-10-01
6506,都島区,106523,55225,51298,53790,2017-10-01
6507,北区,129412,66809,62603,77956,2017-10-01
6508,大阪市,2713157,1401872,1311285,1392900,2017-10-01
6509,浪速区,72350,35697,36653,49925,2017-10-01
6510,此花区,66362,33927,32435,31309,2017-10-01
6511,西淀川区,95518,48561,46957,43985,2017-10-01
6512,東淀川区,175827,89339,86488,95174,2017-10-01
6513,西成区,110410,46663,63747,69401,2017-10-01
6514,淀川区,179136,90288,88848,97988,2017-10-01
6515,平野区,194955,102729,92226,90536,2017-10-01
6516,東住吉区,126161,66841,59320,58747,2017-10-01
6517,住之江区,121785,63318,58467,57851,2017-10-01
6518,阿倍野区,108642,58563,50079,51145,2017-10-01
6519,住吉区,153350,81735,71615,72401,2017-10-01
6520,城東区,166242,87193,79049,78478,2017-10-01
6521,旭区,91069,47720,43349,44128,2017-10-01
6522,生野区,129693,67307,62386,65351,2017-10-01
6523,東成区,81881,42730,39151,41718,2017-10-01
6524,鶴見区,111563,58288,53275,47076,2017-10-01
6525,港区,81049,41438,39611,40535,2017-11-01
6526,浪速区,72608,35904,36704,50202,2017-11-01
6527,天王寺区,78429,42004,36425,39649,2017-11-01
6528,大正区,64357,32953,31404,29592,2017-11-01
6529,西区,97966,51881,46085,55883,2017-11-01
6530,北区,129575,66902,62673,78072,2017-11-01
6531,福島区,74412,39326,35086,39115,2017-11-01
6532,都島区,106504,55200,51304,53838,2017-11-01
6533,大阪市,2714497,1402410,1312087,1395304,2017-11-01
6534,西淀川区,95538,48593,46945,44067,2017-11-01
6535,中央区,96457,51493,44964,61590,2017-11-01
6536,淀川区,179252,90322,88930,98193,2017-11-01
6537,此花区,66381,33938,32443,31391,2017-11-01
6538,東成区,81971,42780,39191,41848,2017-11-01
6539,東淀川区,175877,89329,86548,95318,2017-11-01
6540,平野区,194819,102643,92176,90553,2017-11-01
6541,東住吉区,126225,66860,59365,58858,2017-11-01
6542,住吉区,153388,81728,71660,72504,2017-11-01
6543,住之江区,121687,63281,58406,57854,2017-11-01
6544,西成区,110594,46749,63845,69639,2017-11-01
6545,鶴見区,111544,58266,53278,47080,2017-11-01
6546,城東区,166287,87191,79096,78597,2017-11-01
6547,旭区,91013,47690,43323,44129,2017-11-01
6548,生野区,129836,67373,62463,65572,2017-11-01
6549,阿倍野区,108728,58566,50162,51225,2017-11-01
6550,大阪市,2714710,1402681,1312029,1395593,2017-12-01
6551,天王寺区,78454,42021,36433,39653,2017-12-01
6552,大正区,64340,32943,31397,29600,2017-12-01
6553,港区,81018,41459,39559,40550,2017-12-01
6554,西区,98160,51993,46167,55982,2017-12-01
6555,此花区,66334,33906,32428,31389,2017-12-01
6556,福島区,74504,39374,35130,39148,2017-12-01
6557,都島区,106499,55197,51302,53800,2017-12-01
6558,北区,129691,66961,62730,78120,2017-12-01
6559,浪速区,72563,35873,36690,50137,2017-12-01
6560,中央区,96597,51581,45016,61651,2017-12-01
6561,西淀川区,95594,48627,46967,44105,2017-12-01
6562,旭区,91042,47676,43366,44206,2017-12-01
6563,東淀川区,175918,89351,86567,95322,2017-12-01
6564,東成区,82109,42859,39250,41971,2017-12-01
6565,生野区,129685,67275,62410,65533,2017-12-01
6566,城東区,166243,87203,79040,78593,2017-12-01
6567,鶴見区,111519,58267,53252,47086,2017-12-01
6568,阿倍野区,108670,58557,50113,51176,2017-12-01
6569,住之江区,121659,63288,58371,57858,2017-12-01
6570,住吉区,153330,81745,71585,72445,2017-12-01
6571,東住吉区,126190,66849,59341,58852,2017-12-01
6572,平野区,194777,102609,92168,90613,2017-12-01
6573,西成区,110520,46721,63799,69590,2017-12-01
6574,淀川区,179294,90346,88948,98213,2017-12-01
6575,港区,81089,41495,39594,40609,2018-01-01
6576,天王寺区,78450,42015,36435,39611,2018-01-01
6577,大正区,64332,32956,31376,29611,2018-01-01
6578,西区,98317,52075,46242,56066,2018-01-01
6579,浪速区,72558,35840,36718,50124,2018-01-01
6580,此花区,66241,33877,32364,31354,2018-01-01
6581,福島区,74629,39429,35200,39236,2018-01-01
6582,都島区,106550,55222,51328,53822,2018-01-01
6583,中央区,96729,51675,45054,61707,2018-01-01
6584,西淀川区,95517,48595,46922,44099,2018-01-01
6585,北区,129747,66993,62754,78107,2018-01-01
6586,東淀川区,175882,89339,86543,95301,2018-01-01
6587,東成区,82132,42871,39261,41975,2018-01-01
6588,生野区,129589,67224,62365,65461,2018-01-01
6589,旭区,91016,47662,43354,44202,2018-01-01
6590,城東区,166207,87181,79026,78584,2018-01-01
6591,鶴見区,111464,58217,53247,47067,2018-01-01
6592,阿倍野区,108749,58570,50179,51217,2018-01-01
6593,住之江区,121630,63260,58370,57873,2018-01-01
6594,住吉区,153160,81630,71530,72341,2018-01-01
6595,東住吉区,126192,66827,59365,58878,2018-01-01
6596,淀川区,179456,90418,89038,98263,2018-01-01
6597,大阪市,2714818,1402628,1312190,1395694,2018-01-01
6598,西成区,110436,46678,63758,69552,2018-01-01
6599,平野区,194746,102579,92167,90634,2018-01-01
6600,西区,98431,52152,46279,56146,2018-02-01
6601,大阪市,2714147,1402433,1311714,1395771,2018-02-01
6602,北区,129860,67032,62828,78179,2018-02-01
6603,都島区,106568,55229,51339,53875,2018-02-01
6604,福島区,74750,39495,35255,39295,2018-02-01
6605,此花区,66227,33855,32372,31373,2018-02-01
6606,中央区,96725,51719,45006,61651,2018-02-01
6607,港区,81031,41476,39555,40639,2018-02-01
6608,大正区,64255,32921,31334,29577,2018-02-01
6609,天王寺区,78523,42057,36466,39653,2018-02-01
6610,西淀川区,95540,48610,46930,44124,2018-02-01
6611,淀川区,179546,90480,89066,98291,2018-02-01
6612,浪速区,72367,35741,36626,49988,2018-02-01
6613,東成区,82055,42830,39225,41976,2018-02-01
6614,西成区,110192,46599,63593,69422,2018-02-01
6615,平野区,194659,102527,92132,90643,2018-02-01
6616,東住吉区,126080,66780,59300,58838,2018-02-01
6617,住吉区,153049,81572,71477,72303,2018-02-01
6618,東淀川区,175912,89361,86551,95353,2018-02-01
6619,阿倍野区,108744,58576,50168,51224,2018-02-01
6620,住之江区,121549,63247,58302,57862,2018-02-01
6621,城東区,166183,87177,79006,78590,2018-02-01
6622,旭区,91021,47649,43372,44226,2018-02-01
6623,生野区,129519,67201,62318,65485,2018-02-01
6624,鶴見区,111361,58147,53214,47058,2018-02-01
6625,天王寺区,78551,42083,36468,39663,2018-03-01
6626,西区,98536,52233,46303,56221,2018-03-01
6627,大正区,64162,32886,31276,29572,2018-03-01
6628,港区,81092,41521,39571,40693,2018-03-01
6629,中央区,96757,51730,45027,61614,2018-03-01
6630,阿倍野区,108782,58612,50170,51247,2018-03-01
6631,福島区,74820,39517,35303,39366,2018-03-01
6632,都島区,106565,55219,51346,53917,2018-03-01
6633,北区,129941,67083,62858,78211,2018-03-01
6634,大阪市,2713808,1402300,1311508,1396125,2018-03-01
6635,浪速区,72358,35726,36632,49939,2018-03-01
6636,此花区,66168,33813,32355,31387,2018-03-01
6637,西淀川区,95489,48605,46884,44143,2018-03-01
6638,平野区,194538,102438,92100,90640,2018-03-01
6639,東淀川区,175680,89206,86474,95281,2018-03-01
6640,東成区,82216,42916,39300,42094,2018-03-01
6641,生野区,129424,67165,62259,65479,2018-03-01
6642,旭区,90960,47636,43324,44198,2018-03-01
6643,城東区,166373,87253,79120,78741,2018-03-01
6644,鶴見区,111302,58123,53179,47025,2018-03-01
6645,住之江区,121510,63211,58299,57878,2018-03-01
6646,住吉区,152923,81530,71393,72298,2018-03-01
6647,東住吉区,126023,66763,59260,58842,2018-03-01
6648,西成区,110009,46504,63505,69339,2018-03-01
6649,淀川区,179629,90527,89102,98337,2018-03-01
6650,天王寺区,78615,42136,36479,39709,2018-04-01
6651,西区,99001,52503,46498,56609,2018-04-01
6652,大正区,64009,32833,31176,29584,2018-04-01
6653,港区,81238,41602,39636,40888,2018-04-01
6654,中央区,97161,51995,45166,61954,2018-04-01
6655,東淀川区,175859,89414,86445,95667,2018-04-01
6656,福島区,74902,39562,35340,39565,2018-04-01
6657,都島区,106568,55300,51268,54066,2018-04-01
6658,北区,131241,67784,63457,79109,2018-04-01
6659,大阪市,2716989,1404716,1312273,1401429,2018-04-01
6660,浪速区,72415,35726,36689,50082,2018-04-01
6661,此花区,66103,33829,32274,31424,2018-04-01
6662,西淀川区,95539,48620,46919,44347,2018-04-01
6663,住之江区,121486,63205,58281,58024,2018-04-01
6664,住吉区,152970,81589,71381,72507,2018-04-01
6665,東成区,82560,43159,39401,42454,2018-04-01
6666,生野区,129467,67235,62232,65657,2018-04-01
6667,旭区,91004,47687,43317,44288,2018-04-01
6668,城東区,166498,87321,79177,78987,2018-04-01
6669,鶴見区,111059,58006,53053,47057,2018-04-01
6670,阿倍野区,108900,58732,50168,51384,2018-04-01
6671,西成区,109898,46493,63405,69368,2018-04-01
6672,東住吉区,125972,66788,59184,58983,2018-04-01
6673,平野区,194383,102386,91997,90797,2018-04-01
6674,淀川区,180141,90811,89330,98919,2018-04-01
6675,大正区,63943,32812,31131,29641,2018-05-01
6676,天王寺区,78836,42252,36584,39900,2018-05-01
6677,東淀川区,176149,89578,86571,96124,2018-05-01
6678,港区,81357,41673,39684,41050,2018-05-01
